tax_id	GeneID	GO_ID	Evidence	Qualifier	GO_termPubMed	Category
36329	813175	GO:0045177	ISO	located_in	apical part of cell	20580650	Component
36329	813176	GO:0005515	IPI	enables	protein binding	33515807	Function
36329	813177	GO:0009986	HDA	located_in	cell surface	27128092	Component
36329	813177	GO:0044409	ISO	acts_upstream_of_or_within	entry into host	17418435	Process
36329	813178	GO:0009986	HDA	located_in	cell surface	27128092	Component
36329	813178	GO:0020005	ISO	located_in	symbiont-containing vacuole membrane	32407410	Component
36329	813178	GO:0045177	ISO	located_in	apical part of cell	32407410	Component
36329	813178	GO:0045178	ISO	located_in	basal part of cell	32407410	Component
36329	813178	GO:0052553	ISO	acts_upstream_of_or_within	modulation by symbiont of host immune response	32407410	Process
36329	813179	GO:0008525	IDA	enables	phosphatidylcholine transporter activity	24043620	Function
36329	813179	GO:0008526	IDA	enables	phosphatidylinositol transfer activity	24043620	Function
36329	813179	GO:0015914	IDA	acts_upstream_of_or_within	phospholipid transport	24043620	Process
36329	813179	GO:0020003	IDA	located_in	symbiont-containing vacuole	18551176|24043620	Component
36329	813179	GO:0044164	IDA	located_in	host cell cytosol	18551176	Component
36329	813179	GO:2001139	IMP	acts_upstream_of_or_within	negative regulation of phospholipid transport	27694132	Process
36329	813181	GO:0005634	HDA	located_in	nucleus	23181666	Component
36329	813181	GO:0006511	ISM	acts_upstream_of_or_within	ubiquitin-dependent protein catabolic process	-	Process
36329	813181	GO:0006897	IMP	acts_upstream_of_or_within	endocytosis	31896710	Process
36329	813181	GO:0009410	IMP	acts_upstream_of_or_within	response to xenobiotic stimulus	31896710	Process
36329	813182	GO:0019288	IDA	acts_upstream_of_or_within	isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway	16289098	Process
36329	813182	GO:0020011	HDA	located_in	apicoplast	30212465	Component
36329	813182	GO:0020011	ISO	located_in	apicoplast	21690250	Component
36329	813182	GO:0051745	IDA	enables	4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase activity	16289098	Function
36329	813185	GO:0005886	IDA	located_in	plasma membrane	34756057	Component
36329	813186	GO:0005886	IDA	located_in	plasma membrane	31915223|34756057	Component
36329	813186	GO:0015819	ISO	acts_upstream_of_or_within	lysine transport	28205520	Process
36329	813186	GO:0071944	ISO	located_in	cell periphery	21752110	Component
36329	813188	GO:0003729	HDA	enables	mRNA binding	27381095	Function
36329	813188	GO:0005739	IDA	located_in	mitochondrion	35277503	Component
36329	813188	GO:0005739	ISO	located_in	mitochondrion	30102371	Component
36329	813188	GO:0005739	RCA	located_in	mitochondrion	34494883	Component
36329	813188	GO:0019843	IDA	enables	rRNA binding	35277503	Function
36329	813188	GO:0097177	IDA	enables	mitochondrial ribosome binding	35277503	Function
36329	813189	GO:0003785	IDA	enables	actin monomer binding	20083609	Function
36329	813189	GO:0008179	IDA	enables	adenylate cyclase binding	20083609	Function
36329	813191	GO:0005739	RCA	located_in	mitochondrion	34494883	Component
36329	813193	GO:0003729	HDA	enables	mRNA binding	27381095	Function
36329	813193	GO:0005634	HDA	located_in	nucleus	23181666	Component
36329	813194	GO:0005634	HDA	located_in	nucleus	23181666	Component
36329	813197	GO:0005634	HDA	located_in	nucleus	23181666|30379851	Component
36329	813197	GO:0046961	ISS	enables	proton-transporting ATPase activity, rotational mechanism	-	Function
36329	813199	GO:0003723	HDA	enables	RNA binding	33906926	Function
36329	813199	GO:0005388	TAS	enables	P-type calcium transporter activity	8314897	Function
36329	813199	GO:0006816	TAS	acts_upstream_of_or_within	calcium ion transport	8314897	Process
36329	813199	GO:0009410	IMP	acts_upstream_of_or_within	response to xenobiotic stimulus	15937493	Process
36329	813202	GO:0044538	RCA	located_in	host cell periphery	27777305	Component
36329	813203	GO:0005886	TAS	located_in	plasma membrane	9247928	Component
36329	813204	GO:0003924	ISS	enables	GTPase activity	-	Function
36329	813204	GO:0005829	IDA	located_in	cytosol	23223036	Component
36329	813205	GO:0009410	IMP	acts_upstream_of_or_within	response to xenobiotic stimulus	25367906	Process
36329	813205	GO:0020011	HDA	located_in	apicoplast	30212465	Component
36329	813205	GO:0020011	ISO	located_in	apicoplast	29958953	Component
36329	813211	GO:0005739	ISO	located_in	mitochondrion	27594426	Component
36329	813211	GO:0005739	RCA	located_in	mitochondrion	34494883	Component
36329	813212	GO:0005886	IDA	located_in	plasma membrane	30888318	Component
36329	813212	GO:0009410	IMP	acts_upstream_of_or_within	response to xenobiotic stimulus	30888318	Process
36329	813212	GO:0055088	ISO	acts_upstream_of_or_within	lipid homeostasis	22174676	Process
36329	813213	GO:0004672	ISM	enables	protein kinase activity	-	Function
36329	813213	GO:0005524	ISM	enables	ATP binding	-	Function
36329	813213	GO:0010998	ISO	acts_upstream_of_or_within	regulation of translational initiation by eIF2 alpha phosphorylation	20584882	Process
36329	813216	GO:0020011	HDA	located_in	apicoplast	30212465	Component
36329	813217	GO:0004175	ISS	enables	endopeptidase activity	-	Function
36329	813217	GO:0006511	ISS	acts_upstream_of_or_within	ubiquitin-dependent protein catabolic process	-	Process
36329	813217	GO:0019774	ISS	part_of	proteasome core complex, beta-subunit complex	-	Component
36329	813218	GO:0005739	RCA	located_in	mitochondrion	34494883	Component
36329	813219	GO:0003729	HDA	enables	mRNA binding	27381095	Function
36329	813219	GO:0030430	IDA	located_in	host cell cytoplasm	10599917	Component
36329	813219	GO:0044228	IDA	located_in	host cell surface	10599917	Component
36329	813221	GO:0005634	HDA	located_in	nucleus	30379851	Component
36329	813221	GO:0020036	RCA	located_in	Maurer's cleft	31631203	Component
36329	813222	GO:0005739	RCA	located_in	mitochondrion	34494883	Component
36329	813222	GO:0020036	RCA	located_in	Maurer's cleft	31631203	Component
36329	813223	GO:0020011	HDA	located_in	apicoplast	30212465	Component
36329	813225	GO:0005515	IPI	enables	protein binding	28985225|29138437|34324609	Function
36329	813225	GO:0070258	IDA	located_in	inner membrane pellicle complex	28985225|29138437	Component
36329	813226	GO:0005788	ISO	located_in	endoplasmic reticulum lumen	25900212	Component
36329	813226	GO:0044312	ISO	located_in	crystalloid	19932717	Component
36329	813227	GO:0003723	HDA	enables	RNA binding	33906926	Function
36329	813228	GO:0005783	ISO	located_in	endoplasmic reticulum	22179608	Component
36329	813228	GO:0005886	ISM	located_in	plasma membrane	11152613	Component
36329	813228	GO:0009922	ISS	enables	fatty acid elongase activity	-	Function
36329	813229	GO:0007021	ISM	acts_upstream_of_or_within	tubulin complex assembly	-	Process
36329	813230	GO:0008080	ISM	enables	N-acetyltransferase activity	-	Function
36329	813233	GO:0004826	ISM	enables	phenylalanine-tRNA ligase activity	-	Function
36329	813233	GO:0005634	HDA	located_in	nucleus	23181666	Component
36329	813233	GO:0006432	ISM	acts_upstream_of_or_within	phenylalanyl-tRNA aminoacylation	-	Process
36329	813233	GO:0009410	IMP	acts_upstream_of_or_within	response to xenobiotic stimulus	27602946	Process
36329	813237	GO:0005739	ISS	located_in	mitochondrion	-	Component
36329	813237	GO:0005739	RCA	located_in	mitochondrion	34494883	Component
36329	813238	GO:0005634	HDA	located_in	nucleus	23181666	Component
36329	813238	GO:0005665	ISS	part_of	RNA polymerase II, core complex	-	Component
36329	813238	GO:0006366	ISS	acts_upstream_of_or_within	transcription by RNA polymerase II	-	Process
36329	813239	GO:0005634	HDA	located_in	nucleus	23181666	Component
36329	813240	GO:0009410	IMP	acts_upstream_of_or_within	response to xenobiotic stimulus	29326268	Process
36329	813240	GO:0016308	IDA	enables	1-phosphatidylinositol-4-phosphate 5-kinase activity	19017115	Function
36329	813240	GO:0016773	ISM	enables	phosphotransferase activity, alcohol group as acceptor	-	Function
36329	813240	GO:0046854	ISM	acts_upstream_of_or_within	phosphatidylinositol phosphate biosynthetic process	-	Process
36329	813241	GO:0005634	HDA	located_in	nucleus	23181666	Component
36329	813241	GO:0005634	IDA	located_in	nucleus	32363442	Component
36329	813241	GO:0042393	IDA	enables	histone binding	32363442	Function
36329	813241	GO:0051082	ISS	enables	unfolded protein binding	-	Function
36329	813242	GO:0000993	ISS	enables	RNA polymerase II complex binding	-	Function
36329	813242	GO:0051123	ISS	acts_upstream_of_or_within	RNA polymerase II preinitiation complex assembly	-	Process
36329	813242	GO:0097550	ISS	part_of	transcription preinitiation complex	-	Component
36329	813243	GO:0005829	IDA	located_in	cytosol	22819813	Component
36329	813244	GO:0005737	ISO	located_in	cytoplasm	31409625	Component
36329	813244	GO:0005881	ISO	located_in	cytoplasmic microtubule	31409625	Component
36329	813244	GO:0035082	ISO	acts_upstream_of_or_within	axoneme assembly	31409625	Process
36329	813244	GO:0060271	ISO	acts_upstream_of_or_within	cilium assembly	31409625	Process
36329	813245	GO:0005739	RCA	located_in	mitochondrion	34494883	Component
36329	813248	GO:0004550	ISS	enables	nucleoside diphosphate kinase activity	-	Function
36329	813248	GO:0006165	ISS	acts_upstream_of_or_within	nucleoside diphosphate phosphorylation	-	Process
36329	813248	GO:0020011	HDA	located_in	apicoplast	30212465	Component
36329	813252	GO:0005739	RCA	located_in	mitochondrion	34494883	Component
36329	813253	GO:0004536	IDA	enables	deoxyribonuclease activity	27151551	Function
36329	813253	GO:0005634	HDA	located_in	nucleus	30379851	Component
36329	813253	GO:0006259	IDA	acts_upstream_of_or_within	DNA metabolic process	27151551	Process
36329	813253	GO:0009986	IDA	located_in	cell surface	29867907	Component
36329	813253	GO:0020005	IDA	located_in	symbiont-containing vacuole membrane	27151551	Component
36329	813253	GO:0020011	HDA	located_in	apicoplast	30212465	Component
36329	813253	GO:0033644	IDA	located_in	host cell membrane	27151551	Component
36329	813254	GO:0005737	IDA	located_in	cytoplasm	33791240	Component
36329	813254	GO:0071944	IDA	located_in	cell periphery	33791240	Component
36329	813255	GO:0009410	IMP	acts_upstream_of_or_within	response to xenobiotic stimulus	19117944	Process
36329	813255	GO:0020036	RCA	located_in	Maurer's cleft	31631203	Component
36329	813255	GO:0043295	TAS	enables	glutathione binding	15358235	Function
36329	813257	GO:0020002	IDA	located_in	host cell plasma membrane	25850860	Component
36329	813258	GO:0020036	RCA	located_in	Maurer's cleft	31631203	Component
36329	813258	GO:0043657	RCA	located_in	host cell	16507167	Component
36329	813258	GO:0044228	RCA	located_in	host cell surface	29162636	Component
36329	813259	GO:0012501	IMP	acts_upstream_of_or_within	programmed cell death	32427965	Process
36329	813259	GO:0044228	IDA	located_in	host cell surface	32427965	Component
36329	813259	GO:0044538	IDA	located_in	host cell periphery	27777305	Component
36329	813259	GO:0046789	IPI	enables	host cell surface receptor binding	30545833	Function
36329	813259	GO:0052553	IMP	acts_upstream_of_or_within	modulation by symbiont of host immune response	32427965	Process
36329	813260	GO:0009986	ISS	located_in	cell surface	15939796	Component
36329	813260	GO:0044228	ISS	located_in	host cell surface	15939796	Component
36329	813262	GO:0043657	RCA	located_in	host cell	16507167	Component
36329	813263	GO:0043657	RCA	located_in	host cell	16507167	Component
36329	813268	GO:0005515	IPI	enables	protein binding	26845441|30804381|31430682	Function
36329	813268	GO:0015485	IDA	enables	cholesterol binding	30804381	Function
36329	813268	GO:0020035	IMP	acts_upstream_of_or_within	adhesion of symbiont to microvasculature	34614006	Process
36329	813268	GO:0020036	RCA	located_in	Maurer's cleft	31631203	Component
36329	813268	GO:0042393	IDA	enables	histone binding	34614006	Function
36329	813268	GO:0044164	IDA	located_in	host cell cytosol	20482550|34614006	Component
36329	813268	GO:0051087	IDA	enables	chaperone binding	30804381	Function
36329	813270	GO:0005515	IPI	enables	protein binding	27653778|32184257	Function
36329	813270	GO:0019956	IDA	enables	chemokine binding	27653778	Function
36329	813270	GO:0020035	IMP	acts_upstream_of_or_within	adhesion of symbiont to microvasculature	27653778	Process
36329	813270	GO:0020036	IDA	located_in	Maurer's cleft	31851913|32184257	Component
36329	813270	GO:0030430	IDA	located_in	host cell cytoplasm	20332084	Component
36329	813270	GO:0044228	IDA	located_in	host cell surface	27653778	Component
36329	813273	GO:0020036	IDA	located_in	Maurer's cleft	23517413	Component
36329	813276	GO:0043657	RCA	located_in	host cell	16507167	Component
36329	813278	GO:0016020	IEA	located_in	membrane	12368868	Component
36329	813278	GO:0020002	IDA	located_in	host cell plasma membrane	10430943	Component
36329	813278	GO:0020033	TAS	acts_upstream_of_or_within	antigenic variation	10430943	Process
36329	813279	GO:0043657	RCA	located_in	host cell	16507167	Component
36329	813281	GO:0009986	ISS	located_in	cell surface	15939796	Component
36329	813281	GO:0044228	ISS	located_in	host cell surface	15939796	Component
36329	813283	GO:0043657	RCA	located_in	host cell	16507167	Component
36329	813284	GO:0020002	IDA	located_in	host cell plasma membrane	10430943	Component
36329	813284	GO:0020003	IDA	located_in	symbiont-containing vacuole	25751816	Component
36329	813284	GO:0020013	IDA	acts_upstream_of_or_within	modulation by symbiont of host erythrocyte aggregation	25751816	Process
36329	813284	GO:0020033	TAS	acts_upstream_of_or_within	antigenic variation	10430943	Process
36329	813284	GO:0020035	IDA	acts_upstream_of_or_within	adhesion of symbiont to microvasculature	25751816	Process
36329	813284	GO:0020036	IDA	located_in	Maurer's cleft	25751816	Component
36329	813285	GO:0016020	IEA	located_in	membrane	12368868	Component
36329	813285	GO:0020013	IDA	acts_upstream_of_or_within	modulation by symbiont of host erythrocyte aggregation	25011110	Process
36329	813285	GO:0020036	IDA	located_in	Maurer's cleft	12477793|15961998	Component
36329	813287	GO:0020002	IDA	located_in	host cell plasma membrane	10430943	Component
36329	813287	GO:0020003	IDA	located_in	symbiont-containing vacuole	25751816	Component
36329	813287	GO:0020013	IDA	acts_upstream_of_or_within	modulation by symbiont of host erythrocyte aggregation	25751816	Process
36329	813287	GO:0020033	TAS	acts_upstream_of_or_within	antigenic variation	10430943	Process
36329	813287	GO:0020035	IDA	acts_upstream_of_or_within	adhesion of symbiont to microvasculature	25751816	Process
36329	813287	GO:0020036	IDA	located_in	Maurer's cleft	25751816	Component
36329	813288	GO:0020002	TAS	located_in	host cell plasma membrane	11420100	Component
36329	813288	GO:0020013	TAS	acts_upstream_of_or_within	modulation by symbiont of host erythrocyte aggregation	9230440	Process
36329	813288	GO:0020030	TAS	located_in	infected host cell surface knob	9291676	Component
36329	813288	GO:0020033	TAS	acts_upstream_of_or_within	antigenic variation	18785843	Process
36329	813288	GO:0020035	TAS	acts_upstream_of_or_within	adhesion of symbiont to microvasculature	11420100	Process
36329	813288	GO:0050839	TAS	enables	cell adhesion molecule binding	9786187	Function
36329	813288	GO:0098609	TAS	acts_upstream_of_or_within	cell-cell adhesion	11316367	Process
36329	813289	GO:0020002	TAS	located_in	host cell plasma membrane	11420100	Component
36329	813289	GO:0020030	TAS	located_in	infected host cell surface knob	9291676	Component
36329	813289	GO:0050839	TAS	enables	cell adhesion molecule binding	9786187	Function
36329	813289	GO:0098609	TAS	acts_upstream_of_or_within	cell-cell adhesion	11316367	Process
36329	813290	GO:0020002	IDA	located_in	host cell plasma membrane	10430943	Component
36329	813290	GO:0020003	IDA	located_in	symbiont-containing vacuole	25751816	Component
36329	813290	GO:0020013	IDA	acts_upstream_of_or_within	modulation by symbiont of host erythrocyte aggregation	25751816	Process
36329	813290	GO:0020033	TAS	acts_upstream_of_or_within	antigenic variation	10430943	Process
36329	813290	GO:0020035	IDA	acts_upstream_of_or_within	adhesion of symbiont to microvasculature	25751816	Process
36329	813290	GO:0020036	IDA	located_in	Maurer's cleft	25751816	Component
36329	813291	GO:0020002	IDA	located_in	host cell plasma membrane	10430943	Component
36329	813291	GO:0020003	IDA	located_in	symbiont-containing vacuole	25751816	Component
36329	813291	GO:0020013	IDA	acts_upstream_of_or_within	modulation by symbiont of host erythrocyte aggregation	25751816	Process
36329	813291	GO:0020033	TAS	acts_upstream_of_or_within	antigenic variation	10430943	Process
36329	813291	GO:0020035	IDA	acts_upstream_of_or_within	adhesion of symbiont to microvasculature	25751816	Process
36329	813291	GO:0020036	IDA	located_in	Maurer's cleft	25751816	Component
36329	813293	GO:0020013	IDA	acts_upstream_of_or_within	modulation by symbiont of host erythrocyte aggregation	25011110	Process
36329	813293	GO:0020036	IDA	located_in	Maurer's cleft	12477793|15961998	Component
36329	813296	GO:0016020	IEA	located_in	membrane	12368868	Component
36329	813296	GO:0020013	IDA	acts_upstream_of_or_within	modulation by symbiont of host erythrocyte aggregation	25011110	Process
36329	813296	GO:0020036	TAS	located_in	Maurer's cleft	12477793	Component
36329	813297	GO:0043657	RCA	located_in	host cell	16507167	Component
36329	813299	GO:0004672	IDA	enables	protein kinase activity	33486853	Function
36329	813299	GO:0005524	IDA	enables	ATP binding	33486853	Function
36329	813299	GO:0005829	IDA	located_in	cytosol	33486853	Component
36329	813299	GO:0006468	IDA	acts_upstream_of_or_within	protein phosphorylation	33486853	Process
36329	813299	GO:0020011	IDA	located_in	apicoplast	33486853	Component
36329	813299	GO:0020036	IDA	located_in	Maurer's cleft	31650539	Component
36329	813299	GO:0043657	IDA	located_in	host cell	33486853	Component
36329	813300	GO:0005737	IDA	located_in	cytoplasm	17181785	Component
36329	813301	GO:0020036	IDA	located_in	Maurer's cleft	17181785	Component
36329	813303	GO:0005634	IDA	located_in	nucleus	31650539	Component
36329	813304	GO:0020036	IDA	located_in	Maurer's cleft	17181785	Component
36329	813307	GO:0002377	IDA	acts_upstream_of_or_within	immunoglobulin production	12228245	Process
36329	813307	GO:0050776	TAS	acts_upstream_of_or_within	regulation of immune response	12228245	Process
36329	813309	GO:0005739	RCA	located_in	mitochondrion	34494883	Component
36329	813310	GO:0033116	ISM	located_in	endoplasmic reticulum-Golgi intermediate compartment membrane	-	Component
36329	813311	GO:0003924	IMP	enables	GTPase activity	32512169	Function
36329	813311	GO:0005515	IPI	enables	protein binding	22188458|32512169	Function
36329	813311	GO:0005768	IDA	located_in	endosome	24587025	Component
36329	813311	GO:1905394	IDA	enables	retromer complex binding	32512169	Function
36329	813313	GO:0005634	HDA	located_in	nucleus	23181666|30379851	Component
36329	813314	GO:0005634	HDA	located_in	nucleus	23181666	Component
36329	813314	GO:0005643	ISO	part_of	nuclear pore	30050042	Component
36329	813316	GO:0005515	IPI	enables	protein binding	33633135	Function
36329	813316	GO:0005634	HDA	located_in	nucleus	23181666|30379851	Component
36329	813316	GO:0005634	IDA	located_in	nucleus	18693242	Component
36329	813316	GO:0005881	ISO	located_in	cytoplasmic microtubule	31368598	Component
36329	813316	GO:0009986	IDA	located_in	cell surface	33633135	Component
36329	813316	GO:0009986	RCA	located_in	cell surface	27714937	Component
36329	813316	GO:0031122	ISO	acts_upstream_of_or_within	cytoplasmic microtubule organization	31368598	Process
36329	813316	GO:0045177	IDA	located_in	apical part of cell	33633135	Component
36329	813317	GO:0005515	IPI	enables	protein binding	17950739	Function
36329	813317	GO:0020003	IDA	located_in	symbiont-containing vacuole	17950739	Component
36329	813317	GO:0044312	ISO	located_in	crystalloid	23684590	Component
36329	813317	GO:0044877	IDA	enables	protein-containing complex binding	26408859	Function
36329	813318	GO:0005634	HDA	located_in	nucleus	23181666|30379851	Component
36329	813318	GO:0022625	IDA	part_of	cytosolic large ribosomal subunit	24913268	Component
36329	813319	GO:0005634	HDA	located_in	nucleus	23181666	Component
36329	813321	GO:0009986	ISO	located_in	cell surface	27038925	Component
36329	813321	GO:0044312	ISO	located_in	crystalloid	32736136	Component
36329	813323	GO:0044310	HDA	located_in	osmiophilic body	27432909	Component
36329	813326	GO:0005634	HDA	located_in	nucleus	30379851	Component
36329	813326	GO:0020011	HDA	located_in	apicoplast	30212465	Component
36329	813326	GO:0020011	IDA	located_in	apicoplast	18663012	Component
36329	813327	GO:0003723	HDA	enables	RNA binding	33906926	Function
36329	813327	GO:0005634	HDA	located_in	nucleus	23181666	Component
36329	813328	GO:0005507	IDA	enables	copper ion binding	15125686	Function
36329	813328	GO:0005886	IDA	located_in	plasma membrane	15125686	Component
36329	813328	GO:0006825	IDA	acts_upstream_of_or_within	copper ion transport	15125686	Process
36329	813328	GO:0020002	IDA	located_in	host cell plasma membrane	15125686	Component
36329	813328	GO:0031410	ISO	located_in	cytoplasmic vesicle	24237419	Component
36329	813329	GO:0005634	HDA	located_in	nucleus	23181666	Component
36329	813330	GO:0005634	HDA	located_in	nucleus	23181666	Component
36329	813330	GO:0005634	IDA	located_in	nucleus	19765590	Component
36329	813330	GO:0005643	IDA	part_of	nuclear pore	19765590	Component
36329	813330	GO:0005737	IDA	located_in	cytoplasm	20419108	Component
36329	813330	GO:0020003	IDA	located_in	symbiont-containing vacuole	20419108	Component
36329	813330	GO:0034399	IDA	located_in	nuclear periphery	20419108	Component
36329	813331	GO:0005739	RCA	located_in	mitochondrion	34494883	Component
36329	813333	GO:0003723	HDA	enables	RNA binding	33906926	Function
36329	813333	GO:0005515	IPI	enables	protein binding	25157665|28252383|29146974|33774908	Function
36329	813333	GO:0005634	HDA	located_in	nucleus	30379851	Component
36329	813333	GO:0009986	IDA	located_in	cell surface	29146974	Component
36329	813333	GO:0020008	IDA	located_in	rhoptry	2823136|33024030	Component
36329	813333	GO:0020030	IDA	located_in	infected host cell surface knob	28981210	Component
36329	813333	GO:0044409	IMP	acts_upstream_of_or_within	entry into host	21175202|28252384|33024030	Process
36329	813333	GO:0044877	IDA	enables	protein-containing complex binding	28252384	Function
36329	813333	GO:0046789	IPI	enables	host cell surface receptor binding	29146974	Function
36329	813333	GO:1903561	HDA	located_in	extracellular vesicle	28944300	Component
36329	813337	GO:0005634	HDA	located_in	nucleus	23181666	Component
36329	813338	GO:0005634	HDA	located_in	nucleus	23181666	Component
36329	813338	GO:0006888	ISS	acts_upstream_of_or_within	endoplasmic reticulum to Golgi vesicle-mediated transport	-	Process
36329	813338	GO:0006890	ISS	acts_upstream_of_or_within	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	-	Process
36329	813338	GO:0030126	ISS	part_of	COPI vesicle coat	-	Component
36329	813339	GO:0000175	IDA	enables	3'-5'-exoribonuclease activity	25043062	Function
36329	813339	GO:0005634	IDA	located_in	nucleus	25043062	Component
36329	813339	GO:0016441	IDA	acts_upstream_of_or_within	post-transcriptional gene silencing	25043062	Process
36329	813339	GO:0034399	IDA	located_in	nuclear periphery	25043062	Component
36329	813340	GO:0005634	HDA	located_in	nucleus	23181666	Component
36329	813341	GO:0020011	HDA	located_in	apicoplast	30212465	Component
36329	813342	GO:0005634	HDA	located_in	nucleus	30379851	Component
36329	813344	GO:0004053	IDA	enables	arginase activity	15843155	Function
36329	813344	GO:0006525	IDA	acts_upstream_of_or_within	arginine metabolic process	15843155	Process
36329	813345	GO:0003729	HDA	enables	mRNA binding	27381095	Function
36329	813345	GO:0005634	HDA	located_in	nucleus	23181666	Component
36329	813351	GO:0003729	HDA	enables	mRNA binding	27381095	Function
36329	813351	GO:0005515	IPI	enables	protein binding	22113196	Function
36329	813351	GO:0005634	HDA	located_in	nucleus	23181666	Component
36329	813351	GO:0005739	RCA	located_in	mitochondrion	34494883	Component
36329	813353	GO:0005634	HDA	located_in	nucleus	23181666	Component
36329	813354	GO:0005634	HDA	located_in	nucleus	30379851	Component
36329	813354	GO:0008537	IDA	part_of	proteasome activator complex	30379851	Component
36329	813354	GO:0009410	IMP	acts_upstream_of_or_within	response to xenobiotic stimulus	31384003	Process
36329	813354	GO:0010950	IDA	acts_upstream_of_or_within	positive regulation of endopeptidase activity	30379851	Process
36329	813354	GO:0061133	IDA	enables	endopeptidase activator activity	30379851	Function
36329	813354	GO:0061136	IDA	acts_upstream_of_or_within	regulation of proteasomal protein catabolic process	30379851	Process
36329	813355	GO:0005739	RCA	located_in	mitochondrion	34494883	Component
36329	813355	GO:0020011	HDA	located_in	apicoplast	30212465	Component
36329	813356	GO:0008198	TAS	enables	ferrous iron binding	11747293	Function
36329	813356	GO:0020011	HDA	located_in	apicoplast	30212465	Component
36329	813356	GO:0020011	IDA	located_in	apicoplast	15279947	Component
36329	813356	GO:0031365	IDA	acts_upstream_of_or_within	N-terminal protein amino acid modification	11747293	Process
36329	813356	GO:0043686	IDA	acts_upstream_of_or_within	co-translational protein modification	11747293	Process
36329	813357	GO:0005622	ISO	located_in	intracellular anatomical structure	28851956	Component
36329	813357	GO:0005886	ISO	located_in	plasma membrane	28851956	Component
36329	813358	GO:0020011	HDA	located_in	apicoplast	30212465	Component
36329	813358	GO:0020011	ISO	located_in	apicoplast	28902970	Component
36329	813365	GO:0005739	RCA	located_in	mitochondrion	34494883	Component
36329	813368	GO:0016020	ISM	located_in	membrane	11152613	Component
36329	813369	GO:0005783	IDA	located_in	endoplasmic reticulum	28916755	Component
36329	813369	GO:0036066	IDA	acts_upstream_of_or_within	protein O-linked fucosylation	28916755	Process
36329	813369	GO:0044409	IMP	acts_upstream_of_or_within	entry into host	28916755	Process
36329	813369	GO:0046922	IDA	enables	peptide-O-fucosyltransferase activity	28916755	Function
36329	813369	GO:0048870	IMP	acts_upstream_of_or_within	cell motility	28916755	Process
36329	813370	GO:0005829	IDA	located_in	cytosol	17182255	Component
36329	813371	GO:0005634	HDA	located_in	nucleus	23181666	Component
36329	813372	GO:0009986	IDA	located_in	cell surface	26292257	Component
36329	813372	GO:0020025	ISO	located_in	subpellicular microtubule	22021240	Component
36329	813374	GO:0009410	IMP	acts_upstream_of_or_within	response to xenobiotic stimulus	29326268	Process
36329	813375	GO:0000398	ISS	acts_upstream_of_or_within	mRNA splicing, via spliceosome	-	Process
36329	813375	GO:0003729	ISS	enables	mRNA binding	-	Function
36329	813375	GO:0005634	HDA	located_in	nucleus	23181666	Component
36329	813375	GO:1990904	ISS	part_of	ribonucleoprotein complex	-	Component
36329	813377	GO:0005634	IDA	located_in	nucleus	19765590	Component
36329	813377	GO:0018024	IDA	enables	histone lysine N-methyltransferase activity	33839154	Function
36329	813377	GO:0034968	IDA	acts_upstream_of_or_within	histone lysine methylation	33839154	Process
36329	813378	GO:0005634	ISS	located_in	nucleus	-	Component
36329	813378	GO:0006611	ISS	acts_upstream_of_or_within	protein export from nucleus	-	Process
36329	813378	GO:0009657	IMP	acts_upstream_of_or_within	plastid organization	30726238	Process
36329	813379	GO:0005634	HDA	located_in	nucleus	23181666	Component
36329	813381	GO:0005634	HDA	located_in	nucleus	23181666	Component
36329	813383	GO:0005794	IDA	located_in	Golgi apparatus	21075148	Component
36329	813383	GO:0005829	IDA	located_in	cytosol	21075148	Component
36329	813385	GO:0005739	ISO	located_in	mitochondrion	33222310	Component
36329	813385	GO:0016226	ISO	acts_upstream_of_or_within	iron-sulfur cluster assembly	33222310	Process
36329	813385	GO:0020011	HDA	located_in	apicoplast	30212465	Component
36329	813386	GO:0003896	ISS	enables	DNA primase activity	-	Function
36329	813386	GO:0005634	HDA	located_in	nucleus	23181666	Component
36329	813386	GO:0006269	ISS	acts_upstream_of_or_within	DNA replication, synthesis of RNA primer	-	Process
36329	813390	GO:0009897	IDA	located_in	external side of plasma membrane	17253978	Component
36329	813390	GO:0030522	IDA	acts_upstream_of_or_within	intracellular receptor signaling pathway	17253978	Process
36329	813390	GO:0046907	IDA	acts_upstream_of_or_within	intracellular transport	17253978	Process
36329	813393	GO:0020011	HDA	located_in	apicoplast	30212465	Component
36329	813394	GO:0020011	HDA	located_in	apicoplast	30212465	Component
36329	813396	GO:0004869	IDA	enables	cysteine-type endopeptidase inhibitor activity	17083274	Function
36329	813396	GO:0005829	IDA	located_in	cytosol	17083274	Component
36329	813396	GO:0030430	IDA	located_in	host cell cytoplasm	17083274	Component
36329	813396	GO:0031982	IDA	located_in	vesicle	26292257	Component
36329	813396	GO:0044409	IMP	acts_upstream_of_or_within	entry into host	17083274	Process
36329	813396	GO:0048870	ISO	acts_upstream_of_or_within	cell motility	24281719	Process
36329	813401	GO:0005634	HDA	located_in	nucleus	30379851	Component
36329	813401	GO:0005886	IDA	located_in	plasma membrane	28784333	Component
36329	813401	GO:0020003	IDA	located_in	symbiont-containing vacuole	28784333	Component
